date,employee_id,employee_name,role,department,sales_count,sales_value,customer_satisfaction,attendance,productivity_score
2024-11-28,11,Sophia Brown,Marketing Coordinator,Marketing,4,1304,3.9,1.0,88.8
2024-11-28,8,Isabella Miller,Warehouse Manager,Warehouse,3,2808,4.7,1.0,72.9
2024-11-28,15,William Thompson,Office Manager,Administration,5,1915,4.5,1.0,66.3
2024-11-28,6,Evelyn Brown,Digital Marketer,Marketing,1,136,4.7,1.0,79.7
2024-11-28,13,Olivia Moore,Customer Service Manager,Customer Service,5,920,3.7,1.0,89.2
2024-11-28,16,Emma Taylor,Customer Service Manager,Customer Service,3,2142,3.2,1.0,99.7
2024-11-28,17,Isabella White,Administrative Assistant,Administration,5,3645,4.8,1.0,71.9
2024-11-28,7,Benjamin Garcia,Support Specialist,Customer Service,1,370,4.5,1.0,79.2
2024-11-28,9,Charlotte White,Administrative Assistant,Administration,0,0,3.9,1.0,81.7
2024-11-28,18,Isabella Williams,Sales Associate,Sales,17,4216,3.4,1.0,93.3
2024-11-28,19,James Miller,Marketing Specialist,Marketing,4,2552,3.6,1.0,75.7
2024-11-29,5,Benjamin Garcia,Sales Manager,Sales,16,12256,4.2,1.0,64.2
2024-11-29,17,Isabella White,Administrative Assistant,Administration,4,2616,4.8,1.0,63.9
2024-11-29,11,Sophia Brown,Marketing Coordinator,Marketing,3,855,4.6,1.0,71.0
2024-11-29,20,Emma Robinson,Warehouse Associate,Warehouse,5,2220,4.0,1.0,86.1
2024-11-29,7,Benjamin Garcia,Support Specialist,Customer Service,4,544,3.7,1.0,96.0
2024-11-29,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.4,1.0,84.5
2024-11-29,3,Mia Wilson,Marketing Coordinator,Marketing,3,495,4.3,1.0,96.4
2024-11-29,14,Ethan White,Warehouse Associate,Warehouse,3,2337,4.9,1.0,98.3
2024-11-29,19,James Miller,Marketing Specialist,Marketing,3,1389,3.9,1.0,66.3
2024-11-29,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,4.9,1.0,72.5
2024-11-29,8,Isabella Miller,Warehouse Manager,Warehouse,4,3036,4.8,1.0,81.2
2024-11-29,15,William Thompson,Office Manager,Administration,1,862,3.7,1.0,61.2
2024-11-30,11,Sophia Brown,Marketing Coordinator,Marketing,3,1350,4.2,1.0,76.2
2024-11-30,8,Isabella Miller,Warehouse Manager,Warehouse,2,1172,5.0,1.0,73.8
2024-11-30,19,James Miller,Marketing Specialist,Marketing,5,3640,4.4,1.0,69.0
2024-11-30,6,Evelyn Brown,Digital Marketer,Marketing,1,776,4.2,1.0,91.9
2024-11-30,7,Benjamin Garcia,Support Specialist,Customer Service,4,3188,4.3,1.0,67.0
2024-11-30,1,John Williams,Sales Representative,Sales,14,9590,4.1,1.0,79.4
2024-11-30,13,Olivia Moore,Customer Service Manager,Customer Service,4,768,4.5,1.0,69.6
2024-11-30,10,Ethan Garcia,Administrative Assistant,Administration,2,1700,4.9,1.0,79.0
2024-11-30,5,Benjamin Garcia,Sales Manager,Sales,17,15419,3.7,1.0,64.4
2024-11-30,12,John Davis,Office Manager,Administration,0,0,4.5,1.0,65.2
2024-11-30,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.6,1.0,88.8
2024-11-30,17,Isabella White,Administrative Assistant,Administration,2,1966,4.2,1.0,84.2
2024-11-30,14,Ethan White,Warehouse Associate,Warehouse,4,2660,3.9,1.0,99.1
2024-11-30,18,Isabella Williams,Sales Associate,Sales,14,6888,3.9,1.0,99.6
2024-11-30,15,William Thompson,Office Manager,Administration,1,636,4.1,1.0,74.9
2024-11-30,3,Mia Wilson,Marketing Coordinator,Marketing,4,836,5.0,1.0,71.9
2024-11-30,9,Charlotte White,Administrative Assistant,Administration,4,1028,3.8,1.0,60.5
2024-12-01,9,Charlotte White,Administrative Assistant,Administration,4,2460,4.6,1.0,77.9
2024-12-01,16,Emma Taylor,Customer Service Manager,Customer Service,4,2472,4.0,1.0,73.8
2024-12-01,2,Alexander Martin,Receptionist,Administration,3,2262,3.9,1.0,89.1
2024-12-01,11,Sophia Brown,Marketing Coordinator,Marketing,3,2655,4.8,1.0,88.6
2024-12-01,13,Olivia Moore,Customer Service Manager,Customer Service,2,1684,4.7,1.0,84.1
2024-12-01,1,John Williams,Sales Representative,Sales,8,2552,3.8,1.0,96.7
2024-12-01,14,Ethan White,Warehouse Associate,Warehouse,0,0,5.0,1.0,99.3
2024-12-01,3,Mia Wilson,Marketing Coordinator,Marketing,3,1365,4.3,1.0,83.3
2024-12-01,19,James Miller,Marketing Specialist,Marketing,4,2700,4.5,1.0,95.7
2024-12-01,10,Ethan Garcia,Administrative Assistant,Administration,5,1195,4.7,1.0,72.7
2024-12-01,18,Isabella Williams,Sales Associate,Sales,5,3370,3.1,1.0,74.6
2024-12-01,20,Emma Robinson,Warehouse Associate,Warehouse,3,2151,3.9,1.0,69.0
2024-12-01,17,Isabella White,Administrative Assistant,Administration,0,0,3.6,1.0,93.6
2024-12-01,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,528,4.5,1.0,70.8
2024-12-01,5,Benjamin Garcia,Sales Manager,Sales,20,10280,3.4,1.0,82.9
2024-12-01,6,Evelyn Brown,Digital Marketer,Marketing,3,2049,4.4,1.0,82.1
2024-12-02,12,John Davis,Office Manager,Administration,4,2060,4.0,1.0,96.1
2024-12-02,17,Isabella White,Administrative Assistant,Administration,0,0,4.4,1.0,88.4
2024-12-02,6,Evelyn Brown,Digital Marketer,Marketing,4,916,3.4,1.0,84.0
2024-12-02,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,3.0,1.0,66.6
2024-12-02,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,1263,3.2,1.0,91.8
2024-12-02,5,Benjamin Garcia,Sales Manager,Sales,2,520,3.5,1.0,74.8
2024-12-02,15,William Thompson,Office Manager,Administration,1,595,3.8,1.0,80.6
2024-12-02,20,Emma Robinson,Warehouse Associate,Warehouse,3,1188,5.0,1.0,79.6
2024-12-02,7,Benjamin Garcia,Support Specialist,Customer Service,5,3185,4.2,1.0,87.3
2024-12-02,18,Isabella Williams,Sales Associate,Sales,1,781,4.3,1.0,71.0
2024-12-02,1,John Williams,Sales Representative,Sales,0,0,3.2,1.0,97.1
2024-12-02,3,Mia Wilson,Marketing Coordinator,Marketing,2,420,3.7,1.0,78.1
2024-12-03,16,Emma Taylor,Customer Service Manager,Customer Service,4,3548,4.7,1.0,74.4
2024-12-03,6,Evelyn Brown,Digital Marketer,Marketing,5,3375,4.6,1.0,72.5
2024-12-03,12,John Davis,Office Manager,Administration,0,0,3.9,1.0,78.5
2024-12-03,1,John Williams,Sales Representative,Sales,16,6432,3.4,1.0,97.3
2024-12-03,18,Isabella Williams,Sales Associate,Sales,10,4960,3.7,1.0,70.3
2024-12-03,9,Charlotte White,Administrative Assistant,Administration,5,3730,4.8,1.0,64.5
2024-12-03,7,Benjamin Garcia,Support Specialist,Customer Service,4,1320,3.5,1.0,96.9
2024-12-03,11,Sophia Brown,Marketing Coordinator,Marketing,2,214,4.4,1.0,76.6
2024-12-03,2,Alexander Martin,Receptionist,Administration,4,1360,3.5,1.0,71.0
2024-12-03,20,Emma Robinson,Warehouse Associate,Warehouse,1,200,3.0,1.0,93.2
2024-12-03,3,Mia Wilson,Marketing Coordinator,Marketing,3,2595,3.8,1.0,91.1
2024-12-03,19,James Miller,Marketing Specialist,Marketing,5,1705,4.8,1.0,90.8
2024-12-03,10,Ethan Garcia,Administrative Assistant,Administration,2,1616,3.7,1.0,89.0
2024-12-03,8,Isabella Miller,Warehouse Manager,Warehouse,5,2030,3.7,1.0,93.5
2024-12-04,15,William Thompson,Office Manager,Administration,0,0,3.6,1.0,77.8
2024-12-04,11,Sophia Brown,Marketing Coordinator,Marketing,3,540,4.0,1.0,82.7
2024-12-04,2,Alexander Martin,Receptionist,Administration,3,2703,4.2,1.0,73.7
2024-12-04,9,Charlotte White,Administrative Assistant,Administration,2,428,3.5,1.0,97.9
2024-12-04,18,Isabella Williams,Sales Associate,Sales,5,1415,4.7,1.0,98.8
2024-12-04,10,Ethan Garcia,Administrative Assistant,Administration,2,1798,3.4,1.0,99.6
2024-12-04,8,Isabella Miller,Warehouse Manager,Warehouse,2,738,3.4,1.0,97.1
2024-12-04,16,Emma Taylor,Customer Service Manager,Customer Service,2,1788,3.2,1.0,64.2
2024-12-04,1,John Williams,Sales Representative,Sales,18,8118,4.5,1.0,65.2
2024-12-04,17,Isabella White,Administrative Assistant,Administration,1,348,3.8,1.0,91.4
2024-12-04,14,Ethan White,Warehouse Associate,Warehouse,1,331,4.7,1.0,81.6
2024-12-04,12,John Davis,Office Manager,Administration,1,757,3.1,1.0,62.1
2024-12-04,20,Emma Robinson,Warehouse Associate,Warehouse,1,346,3.5,1.0,97.2
2024-12-04,5,Benjamin Garcia,Sales Manager,Sales,16,13760,4.1,1.0,94.9
2024-12-04,7,Benjamin Garcia,Support Specialist,Customer Service,2,1592,4.2,1.0,85.0
2024-12-04,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.1,1.0,60.1
2024-12-04,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,1428,4.3,1.0,82.9
2024-12-04,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.8,1.0,95.0
2024-12-05,17,Isabella White,Administrative Assistant,Administration,0,0,3.5,1.0,89.3
2024-12-05,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,4.6,1.0,94.6
2024-12-05,10,Ethan Garcia,Administrative Assistant,Administration,4,1136,4.2,1.0,60.3
2024-12-05,16,Emma Taylor,Customer Service Manager,Customer Service,3,954,5.0,1.0,89.8
2024-12-05,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.4,1.0,84.1
2024-12-05,6,Evelyn Brown,Digital Marketer,Marketing,4,3632,3.1,1.0,63.2
2024-12-05,14,Ethan White,Warehouse Associate,Warehouse,1,318,4.6,1.0,68.2
2024-12-05,19,James Miller,Marketing Specialist,Marketing,2,250,3.6,1.0,80.0
2024-12-05,11,Sophia Brown,Marketing Coordinator,Marketing,3,366,3.1,1.0,62.2
2024-12-05,2,Alexander Martin,Receptionist,Administration,1,125,4.5,1.0,91.0
2024-12-05,13,Olivia Moore,Customer Service Manager,Customer Service,3,1233,4.4,1.0,93.0
2024-12-05,18,Isabella Williams,Sales Associate,Sales,2,626,4.6,1.0,89.2
2024-12-05,9,Charlotte White,Administrative Assistant,Administration,0,0,4.0,1.0,88.1
2024-12-05,1,John Williams,Sales Representative,Sales,14,13566,4.4,1.0,99.7
2024-12-05,5,Benjamin Garcia,Sales Manager,Sales,19,3078,4.5,1.0,82.8
2024-12-06,5,Benjamin Garcia,Sales Manager,Sales,5,1095,3.1,1.0,87.3
2024-12-06,12,John Davis,Office Manager,Administration,2,922,4.0,1.0,78.9
2024-12-06,10,Ethan Garcia,Administrative Assistant,Administration,2,1824,4.8,1.0,62.2
2024-12-06,9,Charlotte White,Administrative Assistant,Administration,2,696,3.9,1.0,61.4
2024-12-06,19,James Miller,Marketing Specialist,Marketing,5,1470,4.8,1.0,69.0
2024-12-06,11,Sophia Brown,Marketing Coordinator,Marketing,5,3130,4.3,1.0,89.0
2024-12-06,15,William Thompson,Office Manager,Administration,2,1660,4.0,1.0,76.2
2024-12-06,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,3.3,1.0,60.9
2024-12-06,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.6,1.0,78.3
2024-12-06,3,Mia Wilson,Marketing Coordinator,Marketing,1,226,4.7,1.0,76.8
2024-12-06,2,Alexander Martin,Receptionist,Administration,5,3925,3.7,1.0,83.2
2024-12-06,14,Ethan White,Warehouse Associate,Warehouse,4,3828,3.8,1.0,84.4
2024-12-06,17,Isabella White,Administrative Assistant,Administration,4,2708,4.9,1.0,94.4
2024-12-06,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,804,3.4,1.0,96.4
2024-12-07,5,Benjamin Garcia,Sales Manager,Sales,8,7192,4.5,1.0,89.4
2024-12-07,16,Emma Taylor,Customer Service Manager,Customer Service,5,4575,3.5,1.0,87.0
2024-12-07,10,Ethan Garcia,Administrative Assistant,Administration,2,724,3.3,1.0,68.5
2024-12-07,14,Ethan White,Warehouse Associate,Warehouse,3,876,3.5,1.0,67.7
2024-12-07,1,John Williams,Sales Representative,Sales,0,0,3.7,1.0,82.1
2024-12-07,18,Isabella Williams,Sales Associate,Sales,9,5643,3.2,1.0,90.4
2024-12-07,2,Alexander Martin,Receptionist,Administration,2,1020,3.0,1.0,75.5
2024-12-07,15,William Thompson,Office Manager,Administration,0,0,3.5,1.0,75.5
2024-12-07,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,1010,4.1,1.0,68.6
2024-12-07,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.3,1.0,70.4
2024-12-07,7,Benjamin Garcia,Support Specialist,Customer Service,4,3808,3.2,1.0,62.1
2024-12-07,11,Sophia Brown,Marketing Coordinator,Marketing,1,833,4.3,1.0,69.3
2024-12-07,6,Evelyn Brown,Digital Marketer,Marketing,1,676,4.5,1.0,67.0
2024-12-07,17,Isabella White,Administrative Assistant,Administration,4,2576,3.2,1.0,63.6
2024-12-07,20,Emma Robinson,Warehouse Associate,Warehouse,4,1852,4.4,1.0,61.7
2024-12-07,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,4.2,1.0,92.4
2024-12-07,19,James Miller,Marketing Specialist,Marketing,3,906,3.6,1.0,93.6
2024-12-07,9,Charlotte White,Administrative Assistant,Administration,2,714,4.2,1.0,63.7
2024-12-08,20,Emma Robinson,Warehouse Associate,Warehouse,5,925,3.5,1.0,69.7
2024-12-08,1,John Williams,Sales Representative,Sales,9,5490,4.7,1.0,83.3
2024-12-08,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,602,4.0,1.0,70.3
2024-12-08,6,Evelyn Brown,Digital Marketer,Marketing,5,2380,3.0,1.0,73.0
2024-12-08,16,Emma Taylor,Customer Service Manager,Customer Service,3,1500,3.5,1.0,78.8
2024-12-08,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,3.3,1.0,80.2
2024-12-08,17,Isabella White,Administrative Assistant,Administration,5,1325,4.7,1.0,76.8
2024-12-08,11,Sophia Brown,Marketing Coordinator,Marketing,4,1504,4.1,1.0,85.9
2024-12-08,2,Alexander Martin,Receptionist,Administration,2,1628,4.0,1.0,60.7
2024-12-08,12,John Davis,Office Manager,Administration,5,4905,4.8,1.0,90.4
2024-12-08,13,Olivia Moore,Customer Service Manager,Customer Service,1,863,3.6,1.0,63.8
2024-12-08,14,Ethan White,Warehouse Associate,Warehouse,0,0,4.6,1.0,68.7
2024-12-08,5,Benjamin Garcia,Sales Manager,Sales,12,5160,3.1,1.0,73.0
2024-12-08,10,Ethan Garcia,Administrative Assistant,Administration,1,535,3.3,1.0,65.0
2024-12-08,19,James Miller,Marketing Specialist,Marketing,3,2082,3.5,1.0,87.2
2024-12-08,18,Isabella Williams,Sales Associate,Sales,5,2080,3.4,1.0,95.1
2024-12-09,10,Ethan Garcia,Administrative Assistant,Administration,2,1304,4.3,1.0,85.0
2024-12-09,14,Ethan White,Warehouse Associate,Warehouse,1,616,4.7,1.0,64.4
2024-12-09,8,Isabella Miller,Warehouse Manager,Warehouse,3,702,3.8,1.0,75.7
2024-12-09,11,Sophia Brown,Marketing Coordinator,Marketing,3,492,3.1,1.0,83.2
2024-12-09,3,Mia Wilson,Marketing Coordinator,Marketing,4,848,4.8,1.0,88.0
2024-12-09,7,Benjamin Garcia,Support Specialist,Customer Service,4,1664,3.9,1.0,77.8
2024-12-09,2,Alexander Martin,Receptionist,Administration,4,1232,5.0,1.0,89.4
2024-12-09,1,John Williams,Sales Representative,Sales,6,2418,4.3,1.0,87.5
2024-12-09,12,John Davis,Office Manager,Administration,0,0,4.0,1.0,91.2
2024-12-09,6,Evelyn Brown,Digital Marketer,Marketing,2,308,4.4,1.0,72.6
2024-12-09,19,James Miller,Marketing Specialist,Marketing,3,405,4.6,1.0,78.6
2024-12-09,18,Isabella Williams,Sales Associate,Sales,8,3016,4.5,1.0,77.7
2024-12-09,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,310,3.8,1.0,87.7
2024-12-09,15,William Thompson,Office Manager,Administration,2,206,4.8,1.0,97.1
2024-12-09,5,Benjamin Garcia,Sales Manager,Sales,7,3346,4.7,1.0,87.1
2024-12-09,16,Emma Taylor,Customer Service Manager,Customer Service,1,441,3.3,1.0,90.4
2024-12-10,6,Evelyn Brown,Digital Marketer,Marketing,3,2622,3.7,1.0,95.2
2024-12-10,17,Isabella White,Administrative Assistant,Administration,3,2766,3.5,1.0,96.3
2024-12-10,9,Charlotte White,Administrative Assistant,Administration,0,0,4.7,1.0,72.7
2024-12-10,7,Benjamin Garcia,Support Specialist,Customer Service,3,1563,3.2,1.0,78.5
2024-12-10,8,Isabella Miller,Warehouse Manager,Warehouse,3,2406,3.3,1.0,96.3
2024-12-10,11,Sophia Brown,Marketing Coordinator,Marketing,2,1916,4.6,1.0,85.8
2024-12-10,15,William Thompson,Office Manager,Administration,2,1652,4.1,1.0,72.1
2024-12-10,19,James Miller,Marketing Specialist,Marketing,0,0,3.6,1.0,82.0
2024-12-10,20,Emma Robinson,Warehouse Associate,Warehouse,3,1479,3.6,1.0,74.5
2024-12-10,18,Isabella Williams,Sales Associate,Sales,1,980,4.7,1.0,89.0
2024-12-10,5,Benjamin Garcia,Sales Manager,Sales,9,7110,3.3,1.0,87.6
2024-12-11,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,2286,4.0,1.0,88.3
2024-12-11,18,Isabella Williams,Sales Associate,Sales,6,4614,3.7,1.0,96.6
2024-12-11,17,Isabella White,Administrative Assistant,Administration,3,1194,4.4,1.0,90.6
2024-12-11,14,Ethan White,Warehouse Associate,Warehouse,4,3816,4.9,1.0,80.2
2024-12-11,1,John Williams,Sales Representative,Sales,16,2704,4.9,1.0,91.5
2024-12-11,15,William Thompson,Office Manager,Administration,0,0,3.7,1.0,70.2
2024-12-11,8,Isabella Miller,Warehouse Manager,Warehouse,2,916,3.9,1.0,77.6
2024-12-11,12,John Davis,Office Manager,Administration,2,1104,3.5,1.0,85.5
2024-12-11,6,Evelyn Brown,Digital Marketer,Marketing,5,2460,4.9,1.0,87.5
2024-12-11,13,Olivia Moore,Customer Service Manager,Customer Service,4,2912,4.0,1.0,88.2
2024-12-11,16,Emma Taylor,Customer Service Manager,Customer Service,4,3784,4.3,1.0,80.8
2024-12-11,10,Ethan Garcia,Administrative Assistant,Administration,1,522,4.9,1.0,77.3
2024-12-11,3,Mia Wilson,Marketing Coordinator,Marketing,1,582,4.8,1.0,72.9
2024-12-11,11,Sophia Brown,Marketing Coordinator,Marketing,2,488,4.2,1.0,82.3
2024-12-12,7,Benjamin Garcia,Support Specialist,Customer Service,4,3040,4.0,1.0,88.1
2024-12-12,9,Charlotte White,Administrative Assistant,Administration,1,576,3.2,1.0,93.0
2024-12-12,1,John Williams,Sales Representative,Sales,5,1535,3.7,1.0,83.6
2024-12-12,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,3.8,1.0,70.9
2024-12-12,18,Isabella Williams,Sales Associate,Sales,7,4893,4.0,1.0,76.0
2024-12-12,17,Isabella White,Administrative Assistant,Administration,4,2960,3.8,1.0,69.9
2024-12-12,20,Emma Robinson,Warehouse Associate,Warehouse,1,236,4.0,1.0,88.5
2024-12-12,6,Evelyn Brown,Digital Marketer,Marketing,3,2841,3.1,1.0,73.6
2024-12-12,2,Alexander Martin,Receptionist,Administration,1,609,3.9,1.0,83.1
2024-12-12,5,Benjamin Garcia,Sales Manager,Sales,18,8190,4.1,1.0,85.2
2024-12-12,13,Olivia Moore,Customer Service Manager,Customer Service,5,3695,4.9,1.0,77.6
2024-12-12,10,Ethan Garcia,Administrative Assistant,Administration,4,1872,3.2,1.0,90.8
2024-12-13,9,Charlotte White,Administrative Assistant,Administration,5,4500,4.8,1.0,76.1
2024-12-13,4,Isabella Garcia,Shipping Coordinator,Warehouse,4,2576,3.5,1.0,63.2
2024-12-13,18,Isabella Williams,Sales Associate,Sales,18,7758,4.8,1.0,70.7
2024-12-13,12,John Davis,Office Manager,Administration,1,443,4.1,1.0,86.2
2024-12-13,8,Isabella Miller,Warehouse Manager,Warehouse,2,1374,4.3,1.0,98.2
2024-12-13,2,Alexander Martin,Receptionist,Administration,1,784,3.2,1.0,99.5
2024-12-13,14,Ethan White,Warehouse Associate,Warehouse,3,2892,3.4,1.0,75.1
2024-12-13,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,3.1,1.0,96.3
2024-12-13,6,Evelyn Brown,Digital Marketer,Marketing,0,0,4.3,1.0,94.3
2024-12-13,1,John Williams,Sales Representative,Sales,2,1196,4.7,1.0,80.6
2024-12-13,15,William Thompson,Office Manager,Administration,4,1920,3.4,1.0,70.2
2024-12-13,5,Benjamin Garcia,Sales Manager,Sales,15,8040,4.0,1.0,77.7
2024-12-13,7,Benjamin Garcia,Support Specialist,Customer Service,3,1137,4.8,1.0,93.4
2024-12-13,11,Sophia Brown,Marketing Coordinator,Marketing,1,439,3.8,1.0,91.2
2024-12-13,13,Olivia Moore,Customer Service Manager,Customer Service,2,1956,4.7,1.0,88.5
2024-12-13,16,Emma Taylor,Customer Service Manager,Customer Service,5,965,3.3,1.0,98.5
2024-12-13,3,Mia Wilson,Marketing Coordinator,Marketing,4,476,3.4,1.0,60.6
2024-12-13,19,James Miller,Marketing Specialist,Marketing,4,2436,3.9,1.0,70.4
2024-12-13,17,Isabella White,Administrative Assistant,Administration,2,1996,3.5,1.0,71.4
2024-12-13,10,Ethan Garcia,Administrative Assistant,Administration,2,1932,4.5,1.0,61.3
2024-12-14,5,Benjamin Garcia,Sales Manager,Sales,0,0,4.0,1.0,64.5
2024-12-14,6,Evelyn Brown,Digital Marketer,Marketing,4,2288,3.4,1.0,96.1
2024-12-14,9,Charlotte White,Administrative Assistant,Administration,4,520,3.7,1.0,69.7
2024-12-14,15,William Thompson,Office Manager,Administration,4,2484,3.6,1.0,63.1
2024-12-14,20,Emma Robinson,Warehouse Associate,Warehouse,5,3575,3.1,1.0,99.4
2024-12-14,2,Alexander Martin,Receptionist,Administration,4,1320,3.1,1.0,77.4
2024-12-14,18,Isabella Williams,Sales Associate,Sales,6,3450,4.3,1.0,85.5
2024-12-14,14,Ethan White,Warehouse Associate,Warehouse,2,1128,4.3,1.0,99.7
2024-12-14,16,Emma Taylor,Customer Service Manager,Customer Service,3,789,4.3,1.0,61.1
2024-12-14,12,John Davis,Office Manager,Administration,4,2652,4.5,1.0,70.2
2024-12-14,10,Ethan Garcia,Administrative Assistant,Administration,5,1540,4.5,1.0,88.0
2024-12-14,1,John Williams,Sales Representative,Sales,19,8588,4.8,1.0,60.0
2024-12-14,13,Olivia Moore,Customer Service Manager,Customer Service,3,2304,4.4,1.0,82.5
2024-12-14,7,Benjamin Garcia,Support Specialist,Customer Service,3,2934,4.7,1.0,93.8
2024-12-14,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.2,1.0,84.7
2024-12-15,10,Ethan Garcia,Administrative Assistant,Administration,1,664,3.4,1.0,67.3
2024-12-15,17,Isabella White,Administrative Assistant,Administration,2,764,4.9,1.0,66.2
2024-12-15,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,884,4.5,1.0,99.7
2024-12-15,12,John Davis,Office Manager,Administration,4,464,3.5,1.0,78.6
2024-12-15,6,Evelyn Brown,Digital Marketer,Marketing,4,3636,5.0,1.0,69.8
2024-12-15,7,Benjamin Garcia,Support Specialist,Customer Service,3,2928,3.5,1.0,95.2
2024-12-15,9,Charlotte White,Administrative Assistant,Administration,2,246,4.0,1.0,86.0
2024-12-15,5,Benjamin Garcia,Sales Manager,Sales,18,16470,4.8,1.0,94.3
2024-12-15,8,Isabella Miller,Warehouse Manager,Warehouse,1,721,5.0,1.0,75.5
2024-12-15,11,Sophia Brown,Marketing Coordinator,Marketing,3,1605,3.4,1.0,81.9
2024-12-15,13,Olivia Moore,Customer Service Manager,Customer Service,1,624,3.2,1.0,60.5
2024-12-15,20,Emma Robinson,Warehouse Associate,Warehouse,3,2901,4.7,1.0,82.1
2024-12-15,3,Mia Wilson,Marketing Coordinator,Marketing,3,1620,4.7,1.0,79.0
2024-12-15,15,William Thompson,Office Manager,Administration,0,0,4.8,1.0,79.4
2024-12-15,18,Isabella Williams,Sales Associate,Sales,7,1848,3.6,1.0,77.5
2024-12-15,1,John Williams,Sales Representative,Sales,13,11440,4.2,1.0,68.3
2024-12-15,16,Emma Taylor,Customer Service Manager,Customer Service,2,1368,3.5,1.0,83.0
